id,family_id,split,style,question,intent,skill,entities,expected_action,backend_sources,response_strategy,must_do,must_not,clarification_question,notes
AFTER_001-10,AFTER_001,validation,natural,TV mới mua không bắt được Wi-Fi,AFTER_SALES,,"{""product_category"": ""extract"", ""symptom"": ""extract""}",BASIC_DIAGNOSTIC_AND_ESCALATE,"[""KNOWLEDGE_DB"", ""SERVICE_POLICY""]",SAFE_TROUBLESHOOTING,"[""Give only safe basic checks and advise service escalation where appropriate.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not instruct unsafe electrical disassembly.""]",,
AFTER_001-11,AFTER_001,validation,no_accent,TV moi mua khong bat duoc Wi-Fi,AFTER_SALES,,"{""product_category"": ""extract"", ""symptom"": ""extract""}",BASIC_DIAGNOSTIC_AND_ESCALATE,"[""KNOWLEDGE_DB"", ""SERVICE_POLICY""]",SAFE_TROUBLESHOOTING,"[""Give only safe basic checks and advise service escalation where appropriate.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not instruct unsafe electrical disassembly.""]",,
AFTER_001-12,AFTER_001,validation,slang,tv mới mua ko bắt dc wi-fi,AFTER_SALES,,"{""product_category"": ""extract"", ""symptom"": ""extract""}",BASIC_DIAGNOSTIC_AND_ESCALATE,"[""KNOWLEDGE_DB"", ""SERVICE_POLICY""]",SAFE_TROUBLESHOOTING,"[""Give only safe basic checks and advise service escalation where appropriate.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not instruct unsafe electrical disassembly.""]",,
AFTER_001-13,AFTER_001,validation,natural,Máy sấy kêu to bất thường,AFTER_SALES,,"{""product_category"": ""extract"", ""symptom"": ""extract""}",BASIC_DIAGNOSTIC_AND_ESCALATE,"[""KNOWLEDGE_DB"", ""SERVICE_POLICY""]",SAFE_TROUBLESHOOTING,"[""Give only safe basic checks and advise service escalation where appropriate.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not instruct unsafe electrical disassembly.""]",,
AFTER_001-14,AFTER_001,validation,no_accent,May say keu to bat thuong,AFTER_SALES,,"{""product_category"": ""extract"", ""symptom"": ""extract""}",BASIC_DIAGNOSTIC_AND_ESCALATE,"[""KNOWLEDGE_DB"", ""SERVICE_POLICY""]",SAFE_TROUBLESHOOTING,"[""Give only safe basic checks and advise service escalation where appropriate.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not instruct unsafe electrical disassembly.""]",,
VARIANT_001-01,VARIANT_001,train,natural,Mẫu này có màu đen không?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-02,VARIANT_001,train,no_accent,Mau nay co mau den khong?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-03,VARIANT_001,train,slang,mẫu này có màu đen ko?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-04,VARIANT_001,train,natural,Có bản 12kg không?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-05,VARIANT_001,train,no_accent,Co ban 12kg khong?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-06,VARIANT_001,train,slang,có bản 12kg ko?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-07,VARIANT_001,train,natural,TV này có size 75 inch không?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-08,VARIANT_001,train,no_accent,TV nay co size 75 inch khong?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-09,VARIANT_001,train,slang,tv này có size 75 inch ko?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-10,VARIANT_001,train,natural,Tủ lạnh này có màu bạc không?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-11,VARIANT_001,train,no_accent,Tu lanh nay co mau bac khong?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-12,VARIANT_001,train,slang,tu lanh này có màu bạc ko?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-13,VARIANT_001,train,natural,Điều hòa này có bản 18000 BTU không?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-14,VARIANT_001,train,no_accent,Dieu hoa nay co ban 18000 BTU khong?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VARIANT_001-15,VARIANT_001,train,slang,dieu hoa này có bản 18000 btu ko?,VARIANT_AVAILABILITY,,"{""product_family"": ""resolve"", ""variant"": ""extract""}",QUERY_VARIANTS,"[""PRODUCT_DB"", ""VARIANT_DB""]",DIRECT_TEMPLATE,"[""Return only real variants/SKUs.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-01,B2B_001,test,natural,Tôi cần mua 10 điều hòa cho văn phòng,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-02,B2B_001,test,no_accent,Toi can mua 10 dieu hoa cho van phong,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-03,B2B_001,test,slang,tôi cần mua 10 dieu hoa cho văn phong,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-04,B2B_001,test,natural,Khách sạn cần khoảng 30 TV,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-05,B2B_001,test,no_accent,Khach san can khoang 30 TV,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-06,B2B_001,test,natural,Mua 20 tủ lạnh có giá dự án không?,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-07,B2B_001,test,no_accent,Mua 20 tu lanh co gia du an khong?,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-08,B2B_001,test,slang,mua 20 tu lanh có gia dự án ko?,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-09,B2B_001,test,natural,Tôi cần trang bị máy giặt cho khu căn hộ,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-10,B2B_001,test,no_accent,Toi can trang bi may giat cho khu can ho,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-11,B2B_001,test,slang,tôi cần trang bị may giat cho khu căn hộ,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
B2B_001-12,B2B_001,test,natural,Mua số lượng lớn bên mình có chiết khấu không?,COMMERCIAL_B2B,,"{""quantity"": ""extract_if_present"", ""category"": ""extract"", ""project_type"": ""extract_if_present""}",B2B_DISCOVERY_OR_HANDOFF,"[""B2B_POLICY"", ""PRODUCT_DB""]",B2B_FLOW,"[""Collect only minimum details needed for quote and use verified B2B policy.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
